// Quest Database
//
// Structure of Database :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
//
60187,0,1870,60,0,0,0,0,"Hunting Necromancers"
60188,0,1365,50,0,0,0,0,"Hunting Apocalypse"
60189,0,1365,100,0,0,0,0,"Hunting Apocalypse"
60190,0,1365,150,0,0,0,0,"Hunting Apocalypse"
//
60200,0,0,0,0,0,0,0,"Endless Tower Effect"
60201,0,0,0,0,0,0,0,"Endless Tower Time Limit"
60301,0,1155,100,0,0,0,0,"Dragon Hunting"
60302,0,1155,200,0,0,0,0,"Dragon Hunting"
60303,0,1714,100,0,0,0,0,"Dragon Hunting"
60304,0,1714,200,0,0,0,0,"Dragon Hunting"
60305,0,1717,100,0,0,0,0,"Dragon Hunting"
60306,0,1717,200,0,0,0,0,"Dragon Hunting"
60307,0,1713,100,0,0,0,0,"Dragon Hunting"
60308,0,1713,200,0,0,0,0,"Dragon Hunting"
60309,0,1716,100,0,0,0,0,"Dragon Hunting"
60310,0,1716,200,0,0,0,0,"Dragon Hunting"
