# ============================================================
# EXCLUDED ITEMS REPORT
# Items that did NOT pass verification
# ============================================================
# Generated: 2025-12-01 02:55:29
# Total excluded: 986
# Format: ItemID,ItemName,ExclusionReason,FileFound
# ============================================================

7251,Spirit of Victory,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/guildrelay.txt; Quest requirement: delitem in npc/quests/guildrelay.txt,mob_db.yml; npc/quests/guildrelay.txt
7252,Herbal Medicine,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_louyang.txt; Quest requirement: delitem in npc/quests/quests_louyang.txt,mob_db.yml; npc/quests/quests_louyang.txt
7253,Golden Korean Flag,No valid mob drops found in mob_db.yml,mob_db.yml
7254,Digital Picture Printing Coupon,No valid mob drops found in mob_db.yml,mob_db.yml
7255,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7256,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7257,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7258,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7259,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7260,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7261,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7262,Folding Fan of Cat Ghost,Quest requirement: countitem in npc/quests/quests_13_1.txt; Quest requirement: delitem in npc/quests/quests_13_1.txt,npc/quests/quests_13_1.txt
7263,Cat's Eye,Quest requirement: countitem in npc/quests/newgears/2005_headgears.txt; Quest requirement: delitem in npc/quests/newgears/2005_headgears.txt,npc/quests/newgears/2005_headgears.txt
7267,Tiger Panty,Quest requirement: countitem in npc/custom/quests/may_hats.txt; Quest requirement: delitem in npc/custom/quests/may_hats.txt; Quest requirement: countitem in npc/quests/newgears/2005_headgears.txt,npc/custom/quests/may_hats.txt; npc/quests/newgears/2005_headgears.txt
7270,Nursing Bottle,Quest requirement: countitem in npc/quests/newgears/2005_headgears.txt; Quest requirement: delitem in npc/quests/newgears/2005_headgears.txt,npc/quests/newgears/2005_headgears.txt
7271,Novice Figure,No valid mob drops found in mob_db.yml,mob_db.yml
7273,RWC Necklace,No valid mob drops found in mob_db.yml,mob_db.yml
7274,Translated Ancient Language,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/the_sign_quest.txt,mob_db.yml; npc/quests/the_sign_quest.txt
7275,Record of Ancient Language,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7276,Doodled Message,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7277,Munak Doll,Event script: getitem in npc/events/christmas_2005.txt; Quest requirement: countitem in npc/quests/skills/bard_skills.txt; Quest requirement: delitem in npc/quests/skills/bard_skills.txt,npc/events/christmas_2005.txt; npc/quests/skills/bard_skills.txt
7278,Letter to Wife,Quest-named: Name contains 'letter'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/the_sign_quest.txt,Name analysis; mob_db.yml
7279,Vita500 Lid,No valid mob drops found in mob_db.yml,mob_db.yml
7280,1st Quiz Entry,No valid mob drops found in mob_db.yml,mob_db.yml
7281,2nd Quiz Entry,No valid mob drops found in mob_db.yml,mob_db.yml
7282,3rd Quiz Entry,No valid mob drops found in mob_db.yml,mob_db.yml
7283,4th Quiz Entry,No valid mob drops found in mob_db.yml,mob_db.yml
7284,5th Quiz Entry,No valid mob drops found in mob_db.yml,mob_db.yml
7285,Holy Threads,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_ayothaya.txt; Quest requirement: countitem in npc/quests/quests_ayothaya.txt,mob_db.yml; npc/quests/quests_ayothaya.txt
7286,Red Chile,Quest requirement: countitem in npc/quests/quests_ayothaya.txt; Quest requirement: delitem in npc/quests/quests_ayothaya.txt; Quest reward: getitem in npc/quests/quests_ayothaya.txt,npc/quests/quests_ayothaya.txt
7287,Holier Threads,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_ayothaya.txt; Quest requirement: countitem in npc/quests/quests_ayothaya.txt,mob_db.yml; npc/quests/quests_ayothaya.txt
7288,Engagement Ring,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_ayothaya.txt; Quest requirement: delitem in npc/quests/quests_ayothaya.txt,mob_db.yml; npc/quests/quests_ayothaya.txt
7289,Peridot,Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt; Quest reward: getitem in npc/quests/quests_ein.txt,npc/quests/lvl4_weapon_quest.txt; npc/quests/quests_ein.txt
7290,Phlogopite,Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt; Quest reward: getitem in npc/quests/quests_ein.txt,npc/quests/lvl4_weapon_quest.txt; npc/quests/quests_ein.txt
7291,Agate,Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt; Quest reward: getitem in npc/quests/quests_ein.txt,npc/quests/lvl4_weapon_quest.txt; npc/quests/quests_ein.txt
7292,Muscovite,Quest requirement: countitem in npc/re/quests/newgears/2010_headgears.txt; Quest requirement: delitem in npc/re/quests/newgears/2010_headgears.txt; Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt,npc/re/quests/newgears/2010_headgears.txt; npc/quests/lvl4_weapon_quest.txt
7293,Rose Quartz,Instance reward: makeitem in npc/re/instances/DevilTower.txt; Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt,npc/re/instances/DevilTower.txt; npc/quests/lvl4_weapon_quest.txt
7294,Turquoise,Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt; Quest reward: getitem in npc/quests/quests_ein.txt,npc/quests/lvl4_weapon_quest.txt; npc/quests/quests_ein.txt
7295,Citrin,Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt; Quest reward: getitem in npc/quests/quests_ein.txt,npc/quests/lvl4_weapon_quest.txt; npc/quests/quests_ein.txt
7296,Pyroxene,Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt; Quest reward: getitem in npc/quests/quests_ein.txt,npc/quests/lvl4_weapon_quest.txt; npc/quests/quests_ein.txt
7297,Biotite,Quest requirement: countitem in npc/quests/lvl4_weapon_quest.txt; Quest requirement: delitem in npc/quests/lvl4_weapon_quest.txt; Quest reward: getitem in npc/quests/quests_moscovia.txt,npc/quests/lvl4_weapon_quest.txt; npc/quests/quests_moscovia.txt
7298,Fig Leaf,Quest requirement: countitem in npc/custom/quests/may_hats.txt; Quest requirement: delitem in npc/custom/quests/may_hats.txt,npc/custom/quests/may_hats.txt
7301,Tassel,Quest requirement: countitem in npc/quests/ninja_quests.txt; Quest requirement: delitem in npc/quests/ninja_quests.txt; Quest requirement: countitem in npc/quests/newgears/2005_headgears.txt,npc/quests/ninja_quests.txt; npc/quests/newgears/2005_headgears.txt
7302,Krathong,No valid mob drops found in mob_db.yml,mob_db.yml
7304,Witch's Spell Scroll,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7305,Symbol of the Nine Realms,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7306,Piece of Spirit,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7307,Spiritual Whispers,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7308,Witch's Tonic,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7309,Crow Wing,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7310,Free Ticket for Peco Ride,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Script reference: getitem in npc/other/turbo_track.txt,Name analysis; mob_db.yml
7311,Free Ticket for Flyship,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Script reference: countitem in npc/airports/lighthalzen.txt,Name analysis; mob_db.yml
7312,Jubilee,Event script: countitem in npc/events/christmas_2008.txt; Event script: delitem in npc/events/christmas_2008.txt; Quest requirement: countitem in npc/quests/quests_ein.txt,npc/events/christmas_2008.txt; npc/quests/quests_ein.txt
7313,Witch's Medal,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/the_sign_quest.txt; Quest reward: getitem in npc/quests/the_sign_quest.txt,mob_db.yml; npc/quests/the_sign_quest.txt
7314,The Sign,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7315,Dark Crystal Fragment,Quest requirement: countitem in npc/re/quests/quests_16_2.txt; Quest requirement: delitem in npc/re/quests/quests_16_2.txt; Quest requirement: countitem in npc/quests/newgears/2005_headgears.txt,npc/re/quests/quests_16_2.txt; npc/quests/newgears/2005_headgears.txt
7317,Rusty Screw,Quest requirement: countitem in npc/re/quests/eden/eden_111_120.txt; Quest requirement: delitem in npc/re/quests/eden/eden_111_120.txt; Quest requirement: countitem in npc/quests/quests_nameless.txt,npc/re/quests/eden/eden_111_120.txt; npc/quests/quests_nameless.txt
7319,Used Iron Plate,Quest requirement: countitem in npc/re/quests/quests_16_2.txt; Quest requirement: delitem in npc/re/quests/quests_16_2.txt; Quest requirement: countitem in npc/re/quests/quests_15_1.txt,npc/re/quests/quests_16_2.txt; npc/re/quests/quests_15_1.txt
7321,Crystal Fragment,Quest requirement: countitem in npc/re/quests/ninja_quests.txt; Quest requirement: delitem in npc/re/quests/ninja_quests.txt; Quest requirement: countitem in npc/re/quests/quests_16_2.txt,npc/re/quests/ninja_quests.txt; npc/re/quests/quests_16_2.txt
7325,Flexible Tube,Quest requirement: countitem in npc/re/quests/pile_bunker.txt; Quest requirement: delitem in npc/re/quests/pile_bunker.txt; Quest requirement: countitem in npc/quests/quests_ein.txt,npc/re/quests/pile_bunker.txt; npc/quests/quests_ein.txt
7326,Fluorescent Liquid,Quest requirement: countitem in npc/re/quests/quests_17_2.txt; Quest requirement: delitem in npc/re/quests/quests_17_2.txt; Quest requirement: countitem in npc/quests/quests_13_2.txt,npc/re/quests/quests_17_2.txt; npc/quests/quests_13_2.txt
7328,Legend of Songkran,No valid mob drops found in mob_db.yml,mob_db.yml
7329,Old Bronze Key,Quest-named: Name contains 'key'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/kiel_hyre_quest.txt,Name analysis; mob_db.yml
7330,Mystic Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7331,Heaven Flower,No valid mob drops found in mob_db.yml,mob_db.yml
7332,Complete Tablet,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7333,Prontera Tablet,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7334,Payon Tablet,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7335,Morocc Tablet,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7336,Geffen Tablet,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7337,Eye of Hellion,Quest requirement: countitem in npc/quests/eye_of_hellion.txt; Quest requirement: delitem in npc/quests/eye_of_hellion.txt,npc/quests/eye_of_hellion.txt
7338,One-way Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7339,Commemorative Travel Card,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7340,Will of the Darkness,Quest requirement: countitem in npc/quests/quests_airship.txt; Quest requirement: delitem in npc/quests/quests_airship.txt,npc/quests/quests_airship.txt
7341,Old Pendant,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7342,File Folder,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7343,Sealed File Folder,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7344,Shinokas Case File,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7345,Handcuffs,Quest requirement: countitem in npc/quests/quests_lighthalzen.txt; Quest requirement: delitem in npc/quests/quests_lighthalzen.txt; Quest requirement: countitem in npc/quests/quests_hugel.txt,npc/quests/quests_lighthalzen.txt; npc/quests/quests_hugel.txt
7346,Ymir's Heart Piece,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7347,Research Chart,NPC Shop: countitem in npc/re/merchants/nightmare_biolab.txt; NPC Shop: delitem in npc/re/merchants/nightmare_biolab.txt; Quest requirement: countitem in npc/quests/quests_lighthalzen.txt,npc/re/merchants/nightmare_biolab.txt; npc/quests/quests_lighthalzen.txt
7348,Membership Card,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_lighthalzen.txt; Quest requirement: countitem in npc/quests/quests_lighthalzen.txt,mob_db.yml; npc/quests/quests_lighthalzen.txt
7349,Archive Permit,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'permit',item_db_etc.yml; item_db_etc.yml
7350,Pass,Quest-named: Name contains 'pass'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_lighthalzen.txt,Name analysis; mob_db.yml
7351,Friend's Diary,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7352,Transparent Plate,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7353,Transparent Plate,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7354,Transparent Plate,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7355,Transparent Plate,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7356,Crest Piece,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt; Quest reward: getitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7357,Crest Piece,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt; Quest reward: getitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7358,Crest Piece,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt; Quest reward: getitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7359,Crest Piece,Quest requirement: countitem in npc/quests/quests_juperos.txt; Quest requirement: delitem in npc/quests/quests_juperos.txt; Quest reward: getitem in npc/quests/quests_juperos.txt,npc/quests/quests_juperos.txt
7360,RO Festival Invitation,No valid mob drops found in mob_db.yml,mob_db.yml
7361,Lotto Ball 01,No valid mob drops found in mob_db.yml,mob_db.yml
7362,Lotto Ball 02,No valid mob drops found in mob_db.yml,mob_db.yml
7363,Lotto Ball 03,No valid mob drops found in mob_db.yml,mob_db.yml
7364,Lotto Ball 04,No valid mob drops found in mob_db.yml,mob_db.yml
7365,Lotto Ball 05,No valid mob drops found in mob_db.yml,mob_db.yml
7366,Lotto Ball 06,No valid mob drops found in mob_db.yml,mob_db.yml
7367,Lotto Ball 07,No valid mob drops found in mob_db.yml,mob_db.yml
7368,Lotto Ball 08,No valid mob drops found in mob_db.yml,mob_db.yml
7369,Lotto Ball 09,No valid mob drops found in mob_db.yml,mob_db.yml
7370,Lotto Ball 10,No valid mob drops found in mob_db.yml,mob_db.yml
7371,Lotto Ball 11,No valid mob drops found in mob_db.yml,mob_db.yml
7372,Lotto Ball 12,No valid mob drops found in mob_db.yml,mob_db.yml
7373,Lotto Ball 13,No valid mob drops found in mob_db.yml,mob_db.yml
7374,Lotto Ball 14,No valid mob drops found in mob_db.yml,mob_db.yml
7375,Lotto Ball 15,No valid mob drops found in mob_db.yml,mob_db.yml
7376,Lotto Ball 16,No valid mob drops found in mob_db.yml,mob_db.yml
7377,Lotto Ball 17,No valid mob drops found in mob_db.yml,mob_db.yml
7378,Lotto Ball 18,No valid mob drops found in mob_db.yml,mob_db.yml
7379,Lotto Ball 19,No valid mob drops found in mob_db.yml,mob_db.yml
7380,Lotto Ball 20,No valid mob drops found in mob_db.yml,mob_db.yml
7381,Lotto Ball 21,No valid mob drops found in mob_db.yml,mob_db.yml
7382,Lotto Ball 22,No valid mob drops found in mob_db.yml,mob_db.yml
7383,Lotto Ball 23,No valid mob drops found in mob_db.yml,mob_db.yml
7384,Lotto Ball 24,No valid mob drops found in mob_db.yml,mob_db.yml
7385,Lotto Ball 25,No valid mob drops found in mob_db.yml,mob_db.yml
7386,Lotto Ball 26,No valid mob drops found in mob_db.yml,mob_db.yml
7387,Lotto Ball 27,No valid mob drops found in mob_db.yml,mob_db.yml
7388,Lotto Ball 28,No valid mob drops found in mob_db.yml,mob_db.yml
7389,Lotto Ball 29,No valid mob drops found in mob_db.yml,mob_db.yml
7390,Lotto Ball 30,No valid mob drops found in mob_db.yml,mob_db.yml
7391,Lotto Ball 31,No valid mob drops found in mob_db.yml,mob_db.yml
7392,Lotto Ball 32,No valid mob drops found in mob_db.yml,mob_db.yml
7393,Lotto Ball 33,No valid mob drops found in mob_db.yml,mob_db.yml
7394,Lotto Ball 34,No valid mob drops found in mob_db.yml,mob_db.yml
7395,Lotto Ball 35,No valid mob drops found in mob_db.yml,mob_db.yml
7396,Lotto Ball 36,No valid mob drops found in mob_db.yml,mob_db.yml
7397,Lotto Ball 37,No valid mob drops found in mob_db.yml,mob_db.yml
7398,Lotto Ball 38,No valid mob drops found in mob_db.yml,mob_db.yml
7399,Selamat,No valid mob drops found in mob_db.yml,mob_db.yml
7400,Hari,No valid mob drops found in mob_db.yml,mob_db.yml
7401,Kemerdekaan,No valid mob drops found in mob_db.yml,mob_db.yml
7402,Republik,No valid mob drops found in mob_db.yml,mob_db.yml
7403,Indonesia,No valid mob drops found in mob_db.yml,mob_db.yml
7404,Ke-60,No valid mob drops found in mob_db.yml,mob_db.yml
7405,Crushed Can,No valid mob drops found in mob_db.yml,mob_db.yml
7406,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7407,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7408,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7409,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7410,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7411,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7412,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7413,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7414,Yuebing,No valid mob drops found in mob_db.yml,mob_db.yml
7415,Summoning Stone,No valid mob drops found in mob_db.yml,mob_db.yml
7416,Letter of Recommendation,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'letter',item_db_etc.yml; item_db_etc.yml
7417,Written Request(A),Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7418,Written Request(B),Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7419,Embryo Creation Guide,No valid mob drops found in mob_db.yml,mob_db.yml
7420,Skull,Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; mob_db.yml
7421,Red Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7422,Yellow Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7423,Blue Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7424,Green Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7425,Black Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7426,Red Charm Stone,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7427,Yellow Charm Stone,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7428,Blue Charm Stone,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7429,Green Charm Stone,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7430,Black Charm Stone,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7431,Pile of Books,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7432,Leather Pouch,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7433,Blank Scroll,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_rachel.txt; Quest requirement: delitem in npc/quests/quests_rachel.txt,mob_db.yml; npc/quests/quests_rachel.txt
7434,Elemental Potion Creation Guide,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/skills/alchemist_skills.txt; Quest requirement: countitem in npc/quests/skills/alchemist_skills.txt,mob_db.yml; npc/quests/skills/alchemist_skills.txt
7444,Treasure Box,Quest reward: getitem in npc/quests/quests_13_2.txt,npc/quests/quests_13_2.txt
7445,Green Bijou,Quest requirement: countitem in npc/quests/newgears/2006_headgears.txt; Quest requirement: delitem in npc/quests/newgears/2006_headgears.txt,npc/quests/newgears/2006_headgears.txt
7446,Blue Bijou,Quest requirement: countitem in npc/quests/newgears/2006_headgears.txt; Quest requirement: delitem in npc/quests/newgears/2006_headgears.txt,npc/quests/newgears/2006_headgears.txt
7447,Red Bijou,Quest requirement: countitem in npc/quests/newgears/2006_headgears.txt; Quest requirement: delitem in npc/quests/newgears/2006_headgears.txt,npc/quests/newgears/2006_headgears.txt
7448,Yellow Bijou,Quest requirement: countitem in npc/quests/newgears/2006_headgears.txt; Quest requirement: delitem in npc/quests/newgears/2006_headgears.txt,npc/quests/newgears/2006_headgears.txt
7449,Bloody Page,Quest requirement: countitem in npc/re/quests/eden/eden_111_120.txt; Quest requirement: delitem in npc/re/quests/eden/eden_111_120.txt,npc/re/quests/eden/eden_111_120.txt
7451,Fire Dragon Scale,Quest requirement: countitem in npc/re/quests/ninja_quests.txt; Quest requirement: delitem in npc/re/quests/ninja_quests.txt,npc/re/quests/ninja_quests.txt
7452,Yellow Spice,No valid mob drops found in mob_db.yml,mob_db.yml
7453,Sweet Sauce,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/re/quests/eden/eden_quests.txt; Quest requirement: delitem in npc/re/quests/eden/eden_quests.txt,mob_db.yml; npc/re/quests/eden/eden_quests.txt
7454,Savory Sauce,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/re/quests/quests_malangdo.txt; Quest requirement: delitem in npc/re/quests/quests_malangdo.txt,mob_db.yml; npc/re/quests/quests_malangdo.txt
7455,Spicy Sauce,No valid mob drops found in mob_db.yml,mob_db.yml
7456,Red Spice,No valid mob drops found in mob_db.yml,mob_db.yml
7457,Cooking Oil,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/cooking_quest.txt; Quest requirement: delitem in npc/quests/cooking_quest.txt,mob_db.yml; npc/quests/cooking_quest.txt
7458,Fortune Horn,No valid mob drops found in mob_db.yml,mob_db.yml
7459,Idul Fitri Card,No valid mob drops found in mob_db.yml,mob_db.yml
7460,Niflheim Express Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Event script: getitem in npc/events/halloween_2006.txt,Name analysis; mob_db.yml
7461,Blue A Card,No valid mob drops found in mob_db.yml,mob_db.yml
7462,Blue E Card,No valid mob drops found in mob_db.yml,mob_db.yml
7463,Blue F Card,No valid mob drops found in mob_db.yml,mob_db.yml
7464,Blue H Card,No valid mob drops found in mob_db.yml,mob_db.yml
7465,Blue L Card,No valid mob drops found in mob_db.yml,mob_db.yml
7466,Blue N Card,No valid mob drops found in mob_db.yml,mob_db.yml
7467,Blue O Card,No valid mob drops found in mob_db.yml,mob_db.yml
7468,Blue P Card,No valid mob drops found in mob_db.yml,mob_db.yml
7469,Blue U Card,No valid mob drops found in mob_db.yml,mob_db.yml
7470,Blue W Card,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/RWC_2011.txt; Event script: delitem in npc/events/RWC_2011.txt,mob_db.yml; npc/events/RWC_2011.txt
7471,Blue Y Card,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/cooking_quest.txt,mob_db.yml; npc/quests/cooking_quest.txt
7472,Level 1 Cookbook,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/cooking_quest.txt; Quest reward: getitem in npc/quests/cooking_quest.txt,mob_db.yml; npc/quests/cooking_quest.txt
7473,Level 2 Cookbook,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/cooking_quest.txt; Quest reward: getitem in npc/quests/cooking_quest.txt,mob_db.yml; npc/quests/cooking_quest.txt
7474,Level 3 Cookbook,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/cooking_quest.txt; Quest reward: getitem in npc/quests/cooking_quest.txt,mob_db.yml; npc/quests/cooking_quest.txt
7475,Level 4 Cookbook,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/cooking_quest.txt; Quest reward: getitem in npc/quests/cooking_quest.txt,mob_db.yml; npc/quests/cooking_quest.txt
7476,Level 5 Cookbook,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/cooking_quest.txt; Quest reward: getitem in npc/quests/cooking_quest.txt,mob_db.yml; npc/quests/cooking_quest.txt
7482,Pot,No valid mob drops found in mob_db.yml,mob_db.yml
7483,Key of the Seal,Quest-named: Name contains 'key'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7484,Symbol of a Brave Warrior,Trade: NoDrop=true; Trade: NoTrade=true,item_db_etc.yml; item_db_etc.yml
7485,Cloud General,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7486,Wind General,Trade: NoDrop=true; Trade: NoTrade=true,item_db_etc.yml; item_db_etc.yml
